age,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
27.0,3,0.0,1.0,0,2.0,0.0,14.0,190.7,17545.88,23,637,0.0,1.0,0.0,1.0,2,5
11.0,1,2.0,0.0,1,3.0,2.0,13.0,428.73,25593.67,23,660,1.0,1.0,0.0,1.0,3,5
29.0,1,0.0,1.0,0,1.0,0.0,22.0,948.18,38783.51,7,563,1.0,1.0,0.0,1.0,2,5
45.0,1,2.0,1.0,2,3.0,0.0,5.0,55.46,23391.11,9,625,0.0,1.0,1.0,2.0,7,4
60.0,2,5.0,0.0,0,1.0,2.0,7.0,69.0,2133.14,20,791,0.0,1.0,0.0,1.0,1,3
33.0,2,2.0,0.0,1,2.0,2.0,20.0,40.73,48092.63,18,1370,1.0,0.0,0.0,1.0,7,5
53.0,2,5.0,2.0,1,0.0,0.0,11.89,656.1,18177.07,16,691,0.0,1.0,0.0,1.0,0,4
52.0,1,4.0,2.0,0,2.0,1.0,3.0,516.6,6380.57,17,708,0.0,1.0,1.0,4.0,0,3
48.0,0,5.0,1.0,0,2.0,2.0,11.0,517.93,17161.62,22,1134,1.0,1.0,1.0,2.0,0,2
56.0,0,0.0,2.0,2,2.0,1.0,23.0,33.91,14124.25,9,697,0.0,1.0,1.0,0.0,2,4
41.0,1,5.0,2.0,0,2.0,2.0,12.0,61.08,14452.89,28,632,1.0,0.0,1.0,0.0,2,4
59.0,0,0.0,2.0,1,2.0,2.0,13.0,96.24,3423.67,13,702,0.0,1.0,1.0,2.0,0,4
63.0,1,4.0,0.0,1,2.0,2.0,6.0,103.0,16508.25,9,734,0.0,1.0,0.0,1.0,1,3
43.0,3,2.0,1.0,2,1.0,1.0,9.0,66.16,988.03,7,670,1.0,0.0,0.0,1.0,3,5
50.0,1,5.0,0.0,2,0.0,0.0,20.0,353.65,4385.53,8,700,1.0,0.0,0.0,1.0,7,3
64.0,2,4.0,2.0,2,3.0,1.0,22.0,32.82,42177.94,14,718,0.0,1.0,0.0,1.0,0,3
50.0,1,0.0,0.0,2,2.0,0.0,10.0,169.29,41238.78,25,873,0.0,1.0,0.0,1.0,0,5
63.0,2,5.0,0.0,1,2.0,0.0,12.0,215.69,61559.16,18,779,1.0,1.0,1.0,0.0,8,2
49.0,1,3.0,2.0,0,1.0,1.0,21.0,294.94,14299.19,26,739,1.0,0.0,0.0,1.0,3,3
43.0,3,1.0,0.0,2,2.0,2.0,3.0,271.89,49466.81,23,1197,1.0,0.0,0.0,1.0,1,3
52.0,3,5.0,2.0,0,1.0,1.0,15.0,146.78,3094.97,7,903,1.0,0.0,1.0,3.0,1,4
26.0,0,0.0,0.0,2,1.0,1.0,12.79,372.22,17643.89,8,562,0.0,1.0,1.0,2.0,1,5
34.0,0,0.0,0.0,1,2.0,1.0,13.0,85.83,4555.55,13,931,1.0,0.0,1.0,3.0,2,4
60.0,1,5.0,2.0,0,0.0,1.0,22.0,227.38,37328.16,27,680,1.0,1.0,0.0,1.0,2,4
30.0,1,4.0,2.0,1,3.0,0.0,5.0,915.8,89747.6,14,829,1.0,1.0,0.0,1.0,5,1
24.0,2,0.0,2.0,2,1.0,1.0,10.0,73.88,6525.45,18,1145,0.0,1.0,0.0,1.0,2,5
15.0,3,5.0,0.0,1,2.0,1.0,9.0,30.21,33980.83,13,725,0.0,1.0,0.0,1.0,3,3
30.0,3,2.0,0.0,0,0.0,0.0,18.0,379.64,26771.39,18,625,0.0,1.0,1.0,3.0,3,5
51.0,0,1.0,0.0,1,3.0,2.0,13.49,33.65,5925.84,9,669,1.0,0.0,1.0,4.0,2,4
40.0,1,4.0,2.0,0,0.0,2.0,11.52,653.16,77318.74,12,731,0.0,1.0,1.0,4.0,8,2
52.0,2,0.0,1.0,1,3.0,1.0,10.0,329.67,36022.85,27,351,0.0,1.0,1.0,4.0,2,5
64.0,1,1.0,0.0,0,2.0,1.0,14.0,208.58,38003.33,22,313,1.0,0.0,1.0,2.0,7,4
57.0,1,1.0,2.0,1,1.0,1.0,19.0,329.11,32735.88,9,706,0.0,1.0,1.0,0.0,2,4
28.0,0,3.0,1.0,1,1.0,2.0,16.0,260.18,20868.14,10,727,1.0,1.0,1.0,2.0,7,3
52.0,1,0.0,1.0,2,2.0,0.0,17.0,206.79,8718.8,14,504,1.0,0.0,1.0,3.0,7,5
63.0,0,4.0,1.0,1,1.0,2.0,22.0,294.43,69832.61,17,721,0.0,1.0,1.0,3.0,8,2
20.0,1,5.0,0.0,1,0.0,2.0,17.0,263.21,48609.69,12,41,0.0,1.0,0.0,1.0,2,4
51.0,1,3.0,2.0,2,2.0,0.0,17.0,412.14,63990.32,9,327,1.0,1.0,1.0,3.0,6,1
46.0,2,2.0,0.0,2,2.0,1.0,15.0,244.89,47078.78,8,662,1.0,0.0,0.0,1.0,1,4
37.0,0,2.0,0.0,1,0.0,0.0,11.0,331.96,49163.09,15,509,1.0,1.0,0.0,1.0,7,5
43.0,1,4.0,2.0,2,3.0,2.0,18.0,76.5,49005.62,27,332,1.0,0.0,1.0,0.0,2,3
64.0,1,5.0,0.0,0,2.0,1.0,14.0,130.36,49250.95,27,786,0.0,1.0,1.0,2.0,0,3
30.0,1,2.0,0.0,1,1.0,2.0,11.0,101.21,36199.38,11,550,0.0,1.0,0.0,1.0,3,5
42.0,0,0.0,2.0,1,2.0,2.0,9.0,52.99,3300.22,6,620,0.0,1.0,0.0,1.0,1,4
24.0,1,4.0,1.0,0,1.0,2.0,16.0,33.57,3568.32,7,1005,1.0,0.0,1.0,0.0,3,3
12.0,1,4.0,2.0,0,1.0,1.0,13.0,32.27,53633.13,2,716,1.0,0.0,1.0,0.0,5,2
41.0,0,4.0,2.0,0,0.0,1.0,3.0,669.46,23159.95,17,748,1.0,0.0,0.0,1.0,2,3
47.0,3,2.0,2.0,1,2.0,2.0,4.0,33.9,4696.85,19,622,0.0,1.0,1.0,2.0,0,5
40.0,3,1.0,2.0,1,1.0,1.0,9.0,193.99,35757.53,17,1077,0.0,1.0,1.0,3.0,0,3
32.0,3,4.0,2.0,2,1.0,0.0,13.0,836.88,72457.26,14,797,1.0,1.0,0.0,1.0,4,1
64.0,0,1.0,2.0,1,2.0,2.0,13.22,30.07,8139.15,8,638,0.0,1.0,0.0,1.0,1,4
49.0,1,1.0,2.0,2,1.0,1.0,14.0,147.17,85520.94,7,754,0.0,1.0,1.0,3.0,5,2
31.0,1,2.0,2.0,2,1.0,0.0,2.0,423.19,13097.86,23,635,1.0,0.0,0.0,1.0,0,4
42.0,3,0.0,2.0,2,2.0,0.0,11.0,118.62,20469.53,16,1220,0.0,1.0,0.0,1.0,1,4
29.0,3,0.0,2.0,1,2.0,0.0,13.0,794.35,43763.06,25,500,0.0,1.0,1.0,2.0,3,5
43.0,2,2.0,2.0,1,1.0,0.0,23.0,181.31,2896.99,20,670,0.0,1.0,0.0,1.0,1,4
38.0,1,2.0,2.0,0,2.0,2.0,22.0,240.36,18934.65,12,611,1.0,0.0,1.0,4.0,7,5
18.0,0,3.0,2.0,0,2.0,2.0,8.0,397.9,29077.06,10,769,0.0,1.0,1.0,3.0,7,3
34.0,3,1.0,2.0,1,2.0,0.0,13.0,170.69,78351.59,19,757,1.0,0.0,1.0,0.0,6,2
15.0,1,2.0,1.0,2,3.0,0.0,11.0,974.44,29878.4,22,1466,0.0,1.0,1.0,3.0,7,5
30.0,3,3.0,2.0,0,1.0,1.0,16.0,160.7,98321.22,18,806,1.0,0.0,1.0,0.0,8,1
53.0,3,2.0,2.0,2,1.0,0.0,7.0,553.94,31420.83,15,759,1.0,0.0,1.0,2.0,1,5
46.0,1,2.0,1.0,1,2.0,2.0,13.0,246.82,27070.36,29,623,1.0,0.0,1.0,4.0,1,5
59.0,3,4.0,0.0,1,0.0,0.0,3.0,297.01,61936.15,12,743,1.0,0.0,1.0,3.0,8,2
15.0,1,1.0,0.0,0,1.0,1.0,16.0,215.14,4453.05,5,688,1.0,0.0,1.0,0.0,3,4
61.0,1,5.0,0.0,1,1.0,2.0,15.0,151.16,1308.23,18,718,1.0,0.0,1.0,4.0,3,4
43.0,2,5.0,0.0,1,1.0,0.0,11.0,34.45,27248.18,9,675,0.0,1.0,0.0,1.0,1,4
29.0,2,2.0,1.0,0,3.0,0.0,4.0,31.43,45930.67,9,538,0.0,1.0,1.0,2.0,1,5
28.0,0,0.0,0.0,1,2.0,0.0,19.0,99.07,13406.73,17,693,0.0,1.0,1.0,2.0,7,5
53.0,1,2.0,1.0,1,1.0,1.0,4.0,219.0,48520.22,22,699,1.0,0.0,1.0,0.0,7,5
51.0,0,1.0,2.0,2,0.0,1.0,8.0,1241.34,37285.24,9,674,1.0,0.0,1.0,4.0,2,4
16.0,1,0.0,2.0,0,1.0,2.0,13.0,154.04,2351.04,17,609,1.0,0.0,1.0,4.0,1,4
30.0,1,3.0,0.0,0,1.0,1.0,7.0,52.23,3303.25,9,761,0.0,1.0,1.0,3.0,8,2
58.0,1,5.0,2.0,0,2.0,2.0,4.0,161.79,2803.84,19,750,0.0,1.0,1.0,3.0,3,3
33.0,1,1.0,0.0,0,2.0,0.0,24.0,106.87,49242.75,11,768,0.0,1.0,0.0,1.0,4,1
14.0,0,2.0,1.0,0,2.0,2.0,8.0,264.85,10965.81,8,577,0.0,1.0,1.0,2.0,3,5
41.0,0,2.0,2.0,2,2.0,0.0,8.0,46.4,7005.96,12,680,1.0,0.0,1.0,4.0,0,4
34.0,0,2.0,0.0,1,1.0,1.0,13.0,129.82,14966.6,24,951,0.0,1.0,1.0,0.0,3,5
17.0,3,4.0,0.0,1,2.0,0.0,14.0,173.13,1030.55,12,849,0.0,1.0,1.0,0.0,6,1
48.0,0,1.0,0.0,2,2.0,2.0,21.0,176.14,29159.53,18,768,1.0,0.0,1.0,3.0,0,3
58.0,0,2.0,1.0,2,2.0,0.0,13.15,126.79,16016.24,22,676,0.0,1.0,1.0,4.0,3,4
38.0,0,0.0,0.0,2,3.0,1.0,5.0,88.74,17751.72,36,538,1.0,0.0,1.0,0.0,1,5
48.0,0,4.0,0.0,1,1.0,2.0,8.0,71.96,56474.83,12,1298,1.0,0.0,0.0,1.0,5,1
37.0,0,1.0,0.0,1,3.0,0.0,8.0,102.45,15367.12,5,277,0.0,1.0,1.0,2.0,1,4
18.0,1,0.0,0.0,0,1.0,1.0,16.0,432.91,36186.57,29,650,1.0,0.0,0.0,1.0,2,4
21.0,0,2.0,2.0,1,2.0,1.0,10.0,133.03,27122.86,28,663,1.0,0.0,1.0,3.0,0,5
16.0,1,1.0,2.0,1,3.0,1.0,11.0,744.92,32360.46,26,1134,0.0,1.0,0.0,1.0,0,4
36.0,1,0.0,0.0,1,2.0,2.0,12.0,451.16,17204.64,22,1063,0.0,1.0,0.0,1.0,7,5
23.0,1,4.0,0.0,2,2.0,1.0,10.0,91.55,24681.77,25,729,1.0,0.0,0.0,1.0,7,3
56.0,0,0.0,0.0,0,0.0,0.0,24.0,210.43,37412.84,13,628,1.0,1.0,0.0,1.0,0,5
54.0,1,5.0,1.0,0,1.0,0.0,15.0,97.84,19377.13,15,609,0.0,1.0,0.0,1.0,2,4
33.0,3,0.0,0.0,0,3.0,2.0,14.0,920.88,6158.96,23,608,0.0,1.0,0.0,1.0,2,5
58.0,0,5.0,0.0,2,2.0,2.0,10.0,326.95,15148.53,7,773,1.0,0.0,1.0,4.0,1,3
48.0,3,2.0,0.0,1,3.0,1.0,5.0,1091.24,29814.65,20,611,1.0,0.0,1.0,3.0,3,5
48.0,3,4.0,1.0,2,1.0,1.0,12.0,90.7,7247.21,7,792,1.0,0.0,0.0,1.0,2,3
17.0,0,4.0,1.0,0,3.0,1.0,6.0,68.06,18350.03,23,789,1.0,0.0,1.0,3.0,3,3
32.0,1,5.0,1.0,0,3.0,0.0,15.0,715.4,28422.27,24,627,0.0,1.0,1.0,3.0,0,4
29.0,1,4.0,0.0,0,2.0,2.0,13.0,206.04,32056.64,25,703,1.0,1.0,0.0,1.0,2,3
40.0,2,4.0,0.0,2,2.0,2.0,20.0,412.82,8143.84,1,725,1.0,1.0,0.0,1.0,5,2
24.0,0,1.0,0.0,1,1.0,1.0,4.0,273.89,20168.68,12,1512,0.0,1.0,1.0,3.0,0,2
51.0,0,0.0,0.0,1,2.0,0.0,9.0,96.07,49406.8,16,943,0.0,1.0,0.0,1.0,0,4
50.0,0,2.0,1.0,2,2.0,0.0,14.0,346.27,42947.7,8,630,0.0,1.0,1.0,3.0,2,5
42.0,1,4.0,2.0,0,1.0,0.0,23.0,129.43,3647.06,13,745,0.0,1.0,1.0,0.0,7,3
39.0,1,5.0,1.0,0,1.0,0.0,7.0,155.25,916.07,17,605,1.0,0.0,1.0,4.0,3,4
49.0,1,0.0,1.0,2,2.0,1.0,23.0,1102.16,6970.8,18,595,0.0,1.0,1.0,0.0,3,5
28.0,1,2.0,1.0,0,1.0,2.0,10.0,32.9,30706.07,7,640,0.0,1.0,1.0,3.0,2,5
59.0,0,1.0,0.0,0,0.0,2.0,10.0,264.61,7979.89,10,233,1.0,0.0,1.0,4.0,7,4
61.0,0,4.0,0.0,1,3.0,2.0,11.0,397.08,8347.4,25,980,0.0,1.0,1.0,3.0,3,3
28.0,2,5.0,2.0,0,2.0,2.0,6.0,407.61,47435.18,17,730,0.0,1.0,1.0,4.0,3,3
49.0,2,1.0,2.0,1,2.0,0.0,9.0,575.0,39131.95,5,757,1.0,1.0,0.0,1.0,5,2
45.0,1,2.0,0.0,0,2.0,1.0,8.0,343.95,870.88,10,581,1.0,0.0,1.0,0.0,7,5
61.0,1,3.0,2.0,1,1.0,1.0,24.0,546.0,20743.69,28,702,0.0,1.0,0.0,1.0,3,3
11.0,0,0.0,2.0,1,1.0,0.0,5.0,50.47,12920.33,8,228,0.0,1.0,0.0,1.0,7,5
38.0,0,2.0,2.0,1,1.0,2.0,12.0,43.34,38051.54,10,635,0.0,1.0,0.0,1.0,3,5
12.0,0,3.0,0.0,1,1.0,0.0,17.0,310.14,35044.41,4,843,1.0,1.0,0.0,1.0,8,1
62.0,0,5.0,1.0,1,3.0,2.0,12.0,977.1,16768.06,25,457,0.0,1.0,0.0,1.0,7,3
16.0,0,2.0,2.0,0,1.0,0.0,5.0,75.37,22891.22,15,650,1.0,0.0,0.0,1.0,3,4
52.0,2,1.0,0.0,2,2.0,2.0,12.0,337.4,30268.62,12,672,1.0,0.0,1.0,3.0,1,4
23.0,3,4.0,2.0,1,0.0,2.0,12.79,216.55,22641.51,27,1152,1.0,1.0,0.0,1.0,1,3
45.0,0,4.0,2.0,0,2.0,2.0,5.0,33.2,96784.56,7,701,0.0,1.0,0.0,1.0,8,2
43.0,0,2.0,1.0,1,2.0,0.0,10.0,103.65,21150.23,19,629,0.0,1.0,0.0,1.0,0,5
51.0,1,1.0,2.0,0,0.0,1.0,3.0,525.14,32306.81,16,389,0.0,1.0,1.0,2.0,2,4
42.0,1,1.0,2.0,2,2.0,0.0,8.0,57.29,32142.69,28,792,1.0,0.0,1.0,4.0,1,3
56.0,1,1.0,1.0,2,2.0,0.0,17.0,301.62,53937.79,2,817,1.0,1.0,1.0,0.0,4,1
63.0,0,5.0,2.0,1,3.0,0.0,2.0,583.38,21252.52,27,799,0.0,1.0,0.0,1.0,2,3
39.0,0,5.0,2.0,0,1.0,2.0,15.0,198.88,30499.03,15,729,1.0,0.0,1.0,3.0,7,3
59.0,2,2.0,0.0,1,1.0,0.0,14.0,226.47,15840.42,23,688,1.0,0.0,1.0,3.0,7,5
13.0,0,1.0,1.0,0,1.0,0.0,5.0,281.24,24631.42,14,738,1.0,1.0,0.0,1.0,2,3
39.0,2,1.0,1.0,2,2.0,1.0,15.0,187.28,47799.13,15,650,0.0,1.0,1.0,0.0,7,4
23.0,1,0.0,0.0,2,1.0,2.0,23.0,153.0,11441.12,8,609,1.0,0.0,0.0,1.0,7,4
38.0,0,0.0,0.0,2,2.0,1.0,18.0,388.76,24590.95,23,533,1.0,0.0,0.0,1.0,7,5
11.0,1,0.0,0.0,2,0.0,1.0,18.0,268.93,6083.69,16,646,0.0,1.0,0.0,1.0,0,5
44.0,1,0.0,0.0,2,2.0,1.0,8.0,313.62,35343.35,17,561,1.0,1.0,0.0,1.0,7,5
35.0,0,1.0,2.0,0,2.0,1.0,11.0,140.72,47427.25,8,767,1.0,0.0,0.0,1.0,6,2
32.0,3,3.0,0.0,1,2.0,0.0,8.0,42.47,17586.99,16,700,1.0,0.0,1.0,4.0,1,3
45.0,1,4.0,0.0,0,1.0,2.0,13.0,465.93,39343.29,17,501,1.0,1.0,1.0,3.0,3,3
33.0,2,3.0,0.0,1,1.0,1.0,10.67,1315.98,6047.13,13,733,1.0,0.0,1.0,4.0,6,2
13.0,0,0.0,0.0,2,3.0,0.0,8.0,169.54,9166.78,22,669,0.0,1.0,1.0,4.0,2,4
45.0,0,2.0,2.0,0,1.0,0.0,15.0,62.33,10795.76,11,638,0.0,1.0,1.0,4.0,1,4
40.0,0,3.0,0.0,1,1.0,0.0,13.0,290.71,77798.65,10,793,1.0,0.0,0.0,1.0,6,1
24.0,1,5.0,2.0,1,2.0,1.0,5.0,96.01,27916.23,25,681,1.0,0.0,0.0,1.0,2,4
49.0,2,1.0,0.0,1,1.0,0.0,9.0,58.75,34043.5,15,996,0.0,1.0,1.0,2.0,2,3
25.0,3,0.0,0.0,1,1.0,0.0,13.0,319.41,10332.09,27,656,1.0,1.0,1.0,4.0,1,4
30.0,1,3.0,0.0,0,3.0,2.0,3.0,1418.54,68887.08,7,431,0.0,1.0,1.0,0.0,6,1
27.0,0,2.0,2.0,2,1.0,1.0,15.0,87.17,23794.7,18,587,1.0,0.0,1.0,4.0,7,5
46.0,0,3.0,1.0,0,1.0,1.0,9.0,42.01,28570.24,23,1100,0.0,1.0,1.0,2.0,0,3
38.0,1,2.0,2.0,1,0.0,0.0,10.0,1027.98,31591.05,10,541,1.0,1.0,1.0,2.0,2,5
16.0,2,2.0,0.0,1,1.0,2.0,4.0,140.44,10286.98,10,562,1.0,0.0,1.0,4.0,2,5
45.0,0,5.0,2.0,0,1.0,0.0,20.0,38.72,29142.62,19,688,1.0,0.0,1.0,0.0,0,4
34.0,1,2.0,2.0,2,2.0,0.0,14.0,37.67,41798.07,22,708,1.0,0.0,1.0,3.0,3,4
53.0,0,1.0,0.0,2,2.0,0.0,12.0,1218.71,36867.03,26,724,1.0,0.0,1.0,4.0,7,3
53.0,0,2.0,2.0,1,3.0,0.0,19.0,228.38,37825.3,35,639,1.0,0.0,0.0,1.0,7,4
35.0,2,1.0,0.0,2,3.0,1.0,13.42,33.9,32136.73,5,667,1.0,0.0,1.0,3.0,2,4
56.0,3,2.0,2.0,2,1.0,0.0,15.0,1031.93,44746.04,27,685,1.0,0.0,1.0,4.0,2,5
34.0,1,4.0,2.0,2,2.0,1.0,17.0,94.35,31236.99,15,250,1.0,0.0,0.0,1.0,1,3
53.0,3,2.0,2.0,2,3.0,0.0,14.0,431.89,44120.01,18,693,0.0,1.0,0.0,1.0,3,5
53.0,1,1.0,2.0,0,3.0,1.0,23.0,34.48,34447.22,22,643,1.0,0.0,0.0,1.0,1,4
51.0,1,4.0,0.0,2,3.0,0.0,12.0,317.27,35361.12,9,781,1.0,1.0,0.0,1.0,8,1
12.0,0,5.0,0.0,1,2.0,2.0,21.0,79.91,44769.36,24,748,0.0,1.0,1.0,2.0,1,3
53.0,0,0.0,2.0,1,0.0,2.0,4.0,1154.09,1029.43,26,529,1.0,1.0,0.0,1.0,1,5
46.0,1,4.0,0.0,0,2.0,0.0,12.0,266.68,50462.15,12,806,1.0,1.0,1.0,2.0,4,1
46.0,2,3.0,0.0,1,1.0,0.0,7.0,71.69,30769.65,10,809,1.0,0.0,0.0,1.0,5,1
44.0,1,0.0,0.0,1,1.0,2.0,10.0,32.63,14258.18,10,575,1.0,0.0,1.0,3.0,0,5
23.0,1,0.0,1.0,2,1.0,0.0,8.0,256.56,38338.86,25,667,0.0,1.0,1.0,2.0,2,4
23.0,1,2.0,2.0,2,2.0,2.0,16.0,33.92,21035.14,17,672,1.0,0.0,1.0,4.0,3,5
28.0,0,5.0,2.0,2,1.0,1.0,17.0,49.62,30423.39,16,615,0.0,1.0,1.0,2.0,0,4
13.0,0,1.0,0.0,2,2.0,1.0,18.0,415.22,19254.88,22,797,1.0,1.0,1.0,3.0,1,3
28.0,1,5.0,2.0,0,2.0,2.0,14.0,1360.07,1192.36,13,676,1.0,1.0,0.0,1.0,1,4
52.0,0,1.0,0.0,2,3.0,1.0,12.0,333.33,52684.3,18,749,1.0,0.0,0.0,1.0,5,2
60.0,1,5.0,2.0,1,2.0,0.0,7.0,94.75,13056.86,23,744,1.0,0.0,0.0,1.0,2,3
57.0,2,2.0,2.0,1,2.0,1.0,23.0,179.86,42278.1,7,655,1.0,0.0,0.0,1.0,0,4
62.0,1,4.0,0.0,0,2.0,2.0,18.0,44.19,30827.93,5,758,1.0,0.0,0.0,1.0,2,3
44.0,0,1.0,2.0,0,1.0,0.0,5.0,738.35,49199.41,14,821,0.0,1.0,0.0,1.0,4,1
42.0,2,2.0,2.0,0,2.0,2.0,8.0,58.42,32205.28,6,583,0.0,1.0,0.0,1.0,2,5
23.0,1,5.0,2.0,1,0.0,1.0,5.0,529.39,45163.9,6,699,0.0,1.0,1.0,3.0,1,4
53.0,0,2.0,2.0,1,1.0,2.0,14.0,2722.08,24500.97,15,659,1.0,1.0,0.0,1.0,3,4
54.0,0,2.0,0.0,0,3.0,1.0,11.79,998.37,24715.74,23,667,1.0,0.0,1.0,2.0,2,4
56.0,0,2.0,0.0,0,2.0,0.0,22.0,133.48,4603.17,19,610,1.0,0.0,0.0,1.0,0,5
37.0,1,3.0,0.0,0,1.0,2.0,7.0,220.19,92170.46,1,816,1.0,0.0,0.0,1.0,4,1
21.0,2,0.0,0.0,2,2.0,1.0,5.0,87.77,11690.97,25,614,1.0,0.0,0.0,1.0,2,5
39.0,0,1.0,0.0,0,1.0,1.0,16.0,170.2,18925.86,23,663,0.0,1.0,0.0,1.0,7,4
24.0,1,2.0,0.0,1,1.0,2.0,7.0,192.65,32735.62,6,601,0.0,1.0,1.0,2.0,2,4
23.0,1,0.0,0.0,2,1.0,0.0,15.0,189.28,9458.45,27,420,0.0,1.0,1.0,4.0,3,4
19.0,1,1.0,2.0,0,2.0,1.0,23.0,33.92,11300.77,21,722,0.0,1.0,0.0,1.0,3,3
12.0,2,5.0,1.0,0,2.0,2.0,8.0,211.13,48503.42,26,706,1.0,1.0,0.0,1.0,3,3
16.0,1,4.0,2.0,2,1.0,0.0,8.0,720.0,20419.42,14,762,1.0,0.0,1.0,4.0,3,3
26.0,0,1.0,0.0,2,2.0,2.0,14.0,118.72,19766.64,16,709,0.0,1.0,0.0,1.0,0,3
43.0,0,2.0,2.0,2,3.0,2.0,11.0,634.76,17273.97,5,569,0.0,1.0,1.0,2.0,0,5
13.0,1,5.0,0.0,2,2.0,0.0,13.0,65.02,32143.9,18,774,0.0,1.0,1.0,2.0,0,3
24.0,1,4.0,0.0,2,1.0,0.0,12.0,181.09,25947.29,9,770,0.0,1.0,1.0,4.0,0,3
39.0,1,5.0,0.0,0,1.0,2.0,8.0,65.75,19073.07,15,724,1.0,0.0,1.0,3.0,7,3
31.0,0,2.0,2.0,0,1.0,0.0,22.0,441.82,40854.09,25,572,0.0,1.0,0.0,1.0,2,5
17.0,0,4.0,1.0,1,2.0,0.0,20.0,1127.49,90271.07,5,845,0.0,1.0,0.0,1.0,5,1
47.0,0,2.0,1.0,0,1.0,1.0,15.0,273.25,41049.36,18,963,1.0,1.0,0.0,1.0,7,5
43.0,0,0.0,1.0,1,3.0,2.0,23.0,75.31,29088.6,17,594,0.0,1.0,0.0,1.0,7,5
48.0,3,0.0,1.0,2,1.0,2.0,17.0,222.48,11556.51,29,1160,0.0,1.0,0.0,1.0,2,5
47.0,1,5.0,1.0,0,1.0,2.0,12.0,135.74,6689.89,11,734,0.0,1.0,1.0,4.0,3,3
46.0,0,1.0,0.0,1,2.0,1.0,21.0,362.79,26214.68,12,370,1.0,1.0,1.0,2.0,1,4
55.0,0,1.0,0.0,0,2.0,0.0,9.0,131.99,26458.34,5,716,0.0,1.0,1.0,0.0,0,3
21.0,1,5.0,0.0,2,1.0,0.0,14.0,106.24,9084.29,15,705,1.0,0.0,1.0,3.0,2,3
63.0,0,0.0,2.0,0,1.0,1.0,12.0,830.29,32030.87,24,1007,0.0,1.0,1.0,2.0,3,5
44.0,1,1.0,0.0,1,1.0,1.0,14.0,404.75,45717.9,19,607,1.0,0.0,1.0,0.0,2,4
23.0,3,2.0,2.0,0,2.0,2.0,18.0,53.49,11106.35,29,681,0.0,1.0,0.0,1.0,1,4
55.0,3,5.0,2.0,1,2.0,2.0,5.0,338.02,49956.11,15,797,1.0,0.0,0.0,1.0,3,3
61.0,3,3.0,2.0,2,0.0,1.0,8.0,812.2,13781.67,5,1241,1.0,0.0,1.0,2.0,6,2
27.0,0,5.0,2.0,1,2.0,1.0,18.0,252.01,25914.64,6,694,1.0,0.0,1.0,0.0,1,4
58.0,1,2.0,1.0,2,3.0,1.0,17.0,159.32,25409.37,14,637,0.0,1.0,1.0,3.0,3,5
57.0,0,0.0,2.0,0,0.0,2.0,21.0,528.9,9695.17,23,692,1.0,0.0,1.0,4.0,7,4
29.0,1,4.0,0.0,1,0.0,2.0,2.0,339.95,31084.89,8,1190,0.0,1.0,1.0,2.0,6,1
62.0,1,1.0,1.0,2,3.0,2.0,13.0,253.9,31263.47,9,708,1.0,0.0,1.0,4.0,3,3
47.0,3,0.0,1.0,2,1.0,2.0,13.51,31.87,3155.66,22,620,1.0,0.0,1.0,0.0,0,5
24.0,1,1.0,2.0,0,0.0,1.0,8.0,679.25,40761.99,14,736,1.0,1.0,0.0,1.0,7,3
56.0,2,5.0,2.0,0,3.0,0.0,17.0,82.85,20770.22,25,742,0.0,1.0,0.0,1.0,3,3
15.0,0,2.0,1.0,2,3.0,2.0,10.0,707.65,47742.48,10,643,0.0,1.0,1.0,0.0,7,4
33.0,1,4.0,0.0,2,3.0,1.0,24.0,50.95,50852.53,18,1139,1.0,0.0,0.0,1.0,8,2
46.0,0,2.0,1.0,1,2.0,2.0,12.0,96.37,28705.99,10,486,1.0,0.0,0.0,1.0,1,5
23.0,3,1.0,0.0,1,1.0,1.0,1.0,437.62,69283.19,2,253,1.0,0.0,0.0,1.0,5,2
48.0,1,2.0,2.0,1,2.0,0.0,22.0,372.43,39702.1,27,911,0.0,1.0,1.0,4.0,2,4
42.0,1,1.0,1.0,1,3.0,1.0,12.0,236.54,2471.76,22,757,1.0,0.0,0.0,1.0,0,3
12.0,3,2.0,0.0,0,1.0,1.0,12.0,132.87,12822.52,12,96,1.0,0.0,0.0,1.0,3,5
11.0,0,0.0,2.0,2,2.0,0.0,12.0,296.06,22546.89,25,675,0.0,1.0,1.0,2.0,0,4
46.0,1,2.0,1.0,2,2.0,2.0,3.0,376.05,6556.89,11,659,0.0,1.0,0.0,1.0,0,5
38.0,1,2.0,2.0,1,1.0,1.0,9.0,65.61,9191.63,24,634,1.0,0.0,0.0,1.0,3,5
47.0,2,1.0,2.0,1,2.0,0.0,11.0,125.05,80195.86,15,760,0.0,1.0,1.0,4.0,5,2
51.0,1,5.0,0.0,0,3.0,0.0,23.0,138.16,70905.79,12,236,1.0,0.0,1.0,0.0,8,2
46.0,0,3.0,2.0,2,1.0,0.0,24.0,80.0,14768.01,12,766,0.0,1.0,1.0,0.0,1,3
16.0,2,0.0,2.0,0,3.0,1.0,12.0,649.86,30616.98,11,1145,0.0,1.0,1.0,0.0,0,4
